0,0,-0.000606413994169096,0.999999942494677,0,0,0.000339132189315796,0,0,-0.0120699708454811,0,0,-0.118950437317784,0,0,0.0134669886454641,0,0,0
0,0,-0.00240233236151604,0.999999106390844,0,0,0.00133686854761429,0,0,-0.0237900874635569,0,0,-0.115451895043732,0,0,0.0263441821677692,0,0,0.128771935223051
0,0,-0.00535276967930029,0.999995608183632,0,0,0.00296371615516737,0,0,-0.0351603498542274,0,0,-0.111953352769679,0,0,0.0386315805669153,0,0,0.122873983991461
0,0,-0.00942274052478134,0.999986530957352,0,0,0.00519017378144975,0,0,-0.0461807580174927,0,0,-0.108454810495627,0,0,0.0503291838429023,0,0,0.116976032759871
0,0,-0.0145772594752187,0.999968105610866,0,0,0.0079867240478001,0,0,-0.0568513119533528,0,0,-0.104956268221574,0,0,0.0614369919957304,0,0,0.11107808152828
0,0,-0.0207813411078717,0.999935883445652,0,0,0.0113238243435797,0,0,-0.0671720116618076,0,0,-0.101457725947522,0,0,0.0719550050253994,0,0,0.105180130296691
0,0,-0.028,0.999884900140319,0,0,0.0151718974220432,0,0,-0.0771428571428571,0,0,-0.0979591836734694,0,0,0.0818832229319094,0,0,0.0992821790651002
0,0,-0.036198250728863,0.999809831128986,0,0,0.0195013224635916,0,0,-0.0867638483965014,0,0,-0.0944606413994169,0,0,0.0912216457152604,0,0,0.0933842278335101
0,0,-0.0453411078717201,0.999705138391432,0,0,0.0242824272626897,0,0,-0.0960349854227405,0,0,-0.0909620991253644,0,0,0.0999702733754525,0,0,0.0874862766019202
0,0,-0.0553935860058309,0.999565208651779,0,0,0.0294854820704394,0,0,-0.104956268221574,0,0,-0.087463556851312,0,0,0.108129105912485,0,0,0.0815883253703298
0,0,-0.0663206997084548,0.999384482970747,0,0,0.0350806955075443,0,0,-0.113527696793003,0,0,-0.0839650145772595,0,0,0.115698143326359,0,0,0.0756903741387398
0,0,-0.0780874635568513,0.99915757770529,0,0,0.0410382128521432,0,0,-0.121749271137026,0,0,-0.080466472303207,0,0,0.122677385617074,0,0,0.0697924229071495
0,0,-0.0906588921282799,0.998879396799408,0,0,0.0473281169037079,0,0,-0.129620991253644,0,0,-0.0769679300291545,0,0,0.12906683278463,0,0,0.0638944716755602
0,0,-0.104,0.998545235361846,0,0,0.0539204315279017,0,0,-0.137142857142857,0,0,-0.073469387755102,0,0,0.134866484829027,0,0,0.0579965204439695
0,0,-0.118075801749271,0.998150874480619,0,0,0.0607851278979991,0,0,-0.144314868804665,0,0,-0.0699708454810496,0,0,0.140076341750265,0,0,0.0520985692123793
0,0,-0.132851311953353,0.997692667221216,0,0,0.0678921333662225,0,0,-0.151137026239067,0,0,-0.0664723032069971,0,0,0.144696403548344,0,0,0.0462006179807892
0,0,-0.148291545189504,0.997167615755108,0,0,0.0752113428232232,0,0,-0.157609329446064,0,0,-0.0629737609329446,0,0,0.148726670223264,0,0,0.040302666749199
0,0,-0.164361516034985,0.996573439567828,0,0,0.0827126323359871,0,0,-0.163731778425656,0,0,-0.0594752186588921,0,0,0.152167141775025,0,0,0.0344047155176094
0,0,-0.181026239067056,0.995908634701375,0,0,0.0903658747937717,0,0,-0.169504373177843,0,0,-0.0559766763848396,0,0,0.155017818203627,0,0,0.0285067642860182
0,0,-0.198250728862974,0.995172523993875,0,0,0.0981409572383521,0,0,-0.174927113702624,0,0,-0.0524781341107872,0,0,0.15727869950907,0,0,0.0226088130544289
0,0,-0.216,0.994365298289954,0,0,0.106007799508952,0,0,-0.18,0,0,-0.0489795918367347,0,0,0.158949785691354,0,0,0.016710861822839
0,0,-0.234239067055394,0.993488048607889,0,0,0.113936373793832,0,0,-0.184723032069971,0,0,-0.0454810495626822,0,0,0.160031076750478,0,0,0.010812910591248
0,0,-0.252932944606414,0.992542789263863,0,0,0.12189672464964,0,0,-0.189096209912536,0,0,-0.0419825072886297,0,0,0.160522572686444,0,0,0.00491495935965869
0,0,-0.272046647230321,0.991532471969049,0,0,0.129858989026355,0,0,-0.193119533527697,0,0,-0.0384839650145772,0,0,0.160424273499251,0,0,-0.00098299187193146
0,0,-0.291545189504373,0.990460990931326,0,0,0.137793415819976,0,0,-0.196793002915452,0,0,-0.0349854227405247,0,0,0.159736179188899,0,0,-0.00688094310352216
0,0,-0.311393586005831,0.989333179009602,0,0,0.145670384466968,0,0,-0.200116618075802,0,0,-0.0314868804664723,0,0,0.158458289755388,0,0,-0.0127788943351118
0,0,-0.331556851311954,0.98815479498444,0,0,0.153460422093968,0,0,-0.203090379008746,0,0,-0.0279883381924198,0,0,0.156590605198718,0,0,-0.0186768455667022
0,0,-0.352,0.986932502023338,0,0,0.161134218743116,0,0,-0.205714285714286,0,0,-0.0244897959183673,0,0,0.154133125518888,0,0,-0.0245747967982918
0,0,-0.372688046647231,0.985673837432122,0,0,0.168662640207706,0,0,-0.20798833819242,0,0,-0.0209912536443148,0,0,0.1510858507159,0,0,-0.0304727480298828
0,0,-0.393586005830904,0.9843871737948,0,0,0.176016738034443,0,0,-0.209912536443149,0,0,-0.0174927113702623,0,0,0.147448780789753,0,0,-0.0363706992614729
0,0,-0.41465889212828,0.983081671612453,0,0,0.183167756277314,0,0,-0.211486880466472,0,0,-0.0139941690962099,0,0,0.143221915740447,0,0,-0.0422686504930625
0,0,-0.435871720116618,0.98176722355684,0,0,0.190087134623819,0,0,-0.212711370262391,0,0,-0.0104956268221574,0,0,0.138405255567981,0,0,-0.0481666017246524
0,0,-0.457189504373178,0.980454390455847,0,0,0.196746507556941,0,0,-0.213586005830904,0,0,-0.0069970845481049,0,0,0.132998800272357,0,0,-0.0540645529562425
0,0,-0.478577259475219,0.979154329125443,0,0,0.203117699265485,0,0,-0.214110787172012,0,0,-0.00349854227405241,0,0,0.127002549853574,0,0,-0.0599625041878341
0,0,-0.5,0.977878712156082,0,0,0.20917271407132,0,0,-0.214285714285714,0,0,6.93889390390723e-17,0,0,0.120416504311631,0,0,-0.0658604554194225
0,0,-0.521422740524782,0.976639639750312,0,0,0.214883722204314,0,0,-0.214110787172012,0,0,0.00349854227405255,0,0,0.11324066364653,0,0,-0.0717584066510132
0,0,-0.542810495626822,0.975449543692594,0,0,0.220223040824322,0,0,-0.213586005830904,0,0,0.00699708454810502,0,0,0.10547502785827,0,0,-0.0776563578826032
0,0,-0.564128279883382,0.974321083512025,0,0,0.225163110264435,0,0,-0.212711370262391,0,0,0.0104956268221575,0,0,0.0971195969468504,0,0,-0.0835543091141938
0,0,-0.585341107871721,0.973267034873867,0,0,0.229676465550633,0,0,-0.211486880466472,0,0,0.01399416909621,0,0,0.088174370912272,0,0,-0.089452260345784
0,0,-0.606413994169096,0.972300170206743,0,0,0.2337357033402,0,0,-0.209912536443149,0,0,0.0174927113702625,0,0,0.0786393497545346,0,0,-0.0953502115773733
0,0,-0.62731195335277,0.971433131539486,0,0,0.237313444514608,0,0,-0.20798833819242,0,0,0.0209912536443149,0,0,0.0685145334736383,0,0,-0.101248162808963
0,0,-0.648,0.970678295485333,0,0,0.24038229276236,0,0,-0.205714285714286,0,0,0.0244897959183674,0,0,0.057799922069583,0,0,-0.107146114040553
0,0,-0.668443148688047,0.970047630272222,0,0,0.242914789593483,0,0,-0.203090379008746,0,0,0.0279883381924199,0,0,0.0464955155423686,0,0,-0.113044065272144
0,0,-0.688606413994169,0.969552544677071,0,0,0.24488336634042,0,0,-0.200116618075802,0,0,0.0314868804664723,0,0,0.0346013138919953,0,0,-0.118942016503734
0,0,-0.708454810495627,0.969203728680219,0,0,0.246260293820098,0,0,-0.196793002915452,0,0,0.0349854227405248,0,0,0.0221173171184629,0,0,-0.124839967735324
0,0,-0.727953352769679,0.969010985614817,0,0,0.247017630459449,0,0,-0.193119533527697,0,0,0.0384839650145773,0,0,0.00904352522177151,0,0,-0.130737918966914
0,0,-0.747067055393586,0.968983055546259,0,0,0.247127169822009,0,0,-0.189096209912536,0,0,0.0419825072886297,0,0,-0.00462006179807887,0,0,-0.136635870198504
